title,start_time,end_time,description,exercise_title,set_index,set_type,weight_lbs,reps,distance_miles,duration_seconds,muscle_group
Day 1 (Chest and triceps),"25 Jun 2025, 17:30","25 Jun 2025, 18:47",,Yoga,0,normal,,,,584,Full Body
Day 1 (Chest and triceps),"25 Jun 2025, 17:30","25 Jun 2025, 18:47",,Yoga,1,normal,,,,558,Full Body
Day 1 (Chest and triceps),"25 Jun 2025, 17:30","25 Jun 2025, 18:47",,Bench Dip,0,normal,,10,,,Triceps
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Warm Up,0,normal,,,,211,Cardio
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Standing Calf Raise (Machine),0,normal,130,10,,,Calves
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Standing Calf Raise (Machine),1,normal,150,10,,,Calves
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Standing Calf Raise (Machine),2,normal,170,8,,,Calves
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Leg Press (Machine),0,warmup,118,10,,,Quadriceps
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Leg Press (Machine),1,normal,188,10,,,Quadriceps
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Leg Press (Machine),2,normal,208,9,,,Quadriceps
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Leg Press (Machine),3,normal,228,9,,,Quadriceps
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Lying Leg Curl (Machine),0,warmup,20,10,,,Hamstrings
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Lying Leg Curl (Machine),1,normal,30,10,,,Hamstrings
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Lying Leg Curl (Machine),2,normal,40,8,,,Hamstrings
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Lying Leg Curl (Machine),3,normal,50,6,,,Hamstrings
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Hip Abduction (Machine),0,normal,45,12,,,Abductors
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Hip Abduction (Machine),1,normal,60,10,,,Abductors
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Hip Abduction (Machine),2,normal,75,7,,,Abductors
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Hip Adduction (Machine),0,normal,30,12,,,Adductors
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Hip Adduction (Machine),1,normal,45,8,,,Adductors
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Hip Adduction (Machine),2,normal,45,8,,,Adductors
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Leg Extension (Machine),0,normal,40,10,,,Quadriceps
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Leg Extension (Machine),1,normal,55,9,,,Quadriceps
Morning workout ☀️,"23 Jun 2025, 09:21","23 Jun 2025, 10:19",,Leg Extension (Machine),2,normal,70,8,,,Quadriceps
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Bicep Curl (Machine),0,normal,30,12,,,Biceps
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Bicep Curl (Machine),1,normal,40,10,,,Biceps
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Bicep Curl (Machine),2,normal,50,10,,,Biceps
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Hammer Curl (Dumbbell),0,normal,20,12,,,Biceps
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Hammer Curl (Dumbbell),1,normal,30,9,,,Biceps
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Hammer Curl (Dumbbell),2,failure,40,2,,,Biceps
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Hammer Curl (Dumbbell),3,normal,30,7,,,Biceps
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Crunch (Machine),0,normal,40,10,,,Abdominals
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Crunch (Machine),1,normal,50,10,,,Abdominals
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Crunch (Machine),2,normal,65,7,,,Abdominals
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Leg Raise Parallel Bars,0,normal,,10,,,Abdominals
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Leg Raise Parallel Bars,1,normal,,8,,,Abdominals
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Treadmill,0,normal,,,0.79,660,Cardio
Day 4 (biceps and abdomen ),"22 Jun 2025, 11:06","22 Jun 2025, 12:07",,Cycling,0,normal,,,1,480,Cardio
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Hula hoop,0,normal,,,,90,Cardio
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Hula hoop,1,normal,,,,90,Cardio
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Push Up,0,normal,,12,,,Chest
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Push Up,1,normal,,10,,,Chest
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Ab Scissors,0,normal,,30,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Ab Scissors,1,normal,,30,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Bicycle Crunch,0,normal,,15,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Bicycle Crunch,1,normal,,15,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Heel Taps,0,normal,,20,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Heel Taps,1,normal,,30,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Lying Leg Raise,0,normal,,10,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Lying Leg Raise,1,normal,,9,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Oblique Crunch,0,normal,,10,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Oblique Crunch,1,normal,,10,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Plank,0,normal,,,,54,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Reverse Crunch,0,normal,,12,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Reverse Crunch,1,normal,,11,,,Abdominals
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Glute Bridge,0,normal,,10,,,Glutes
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Glute Bridge,1,normal,,10,,,Glutes
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Glute Kickback on Floor,0,normal,,10,,,Glutes
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Glute Kickback on Floor,1,normal,,10,,,Glutes
Home workout,"21 Jun 2025, 12:00","21 Jun 2025, 12:41",,Yoga,0,normal,,,,542,Full Body
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Warm Up,0,normal,,,,431,Cardio
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Lat Pulldown (Cable),0,warmup,30,12,,,Lats
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Lat Pulldown (Cable),1,normal,45,10,,,Lats
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Lat Pulldown (Cable),2,normal,45,9,,,Lats
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Dumbbell Row,0,normal,20,10,,,Upper Back
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Dumbbell Row,1,normal,20,10,,,Upper Back
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Dumbbell Row,2,normal,25,7,,,Upper Back
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Dumbbell Row,3,normal,25,7,,,Upper Back
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Shoulder Press (Dumbbell),0,normal,20,10,,,Shoulders
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Shoulder Press (Dumbbell),1,normal,30,8,,,Shoulders
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Shoulder Press (Dumbbell),2,normal,40,7,,,Shoulders
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Seated Cable Row - V Grip (Cable),0,warmup,40,12,,,Upper Back
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Seated Cable Row - V Grip (Cable),1,normal,55,10,,,Upper Back
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Seated Cable Row - V Grip (Cable),2,normal,70,7,,,Upper Back
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Pull Up (Assisted),0,normal,70,10,,,Lats
Evening workout 🏋️,"20 Jun 2025, 18:48","20 Jun 2025, 19:47",,Plate Front Raise,0,normal,25,8,,,Shoulders
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Warm Up,0,normal,,,,401,Cardio
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Single Arm Tricep Extension (Dumbbell),0,normal,10,10,,,Triceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Single Arm Tricep Extension (Dumbbell),1,normal,10,10,,,Triceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Single Arm Tricep Extension (Dumbbell),2,normal,12,8,,,Triceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Single Arm Tricep Extension (Dumbbell),3,normal,12,8,,,Triceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Walking Lunge (Dumbbell),0,normal,18,,0.01,,Quadriceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Walking Lunge (Dumbbell),1,normal,22,,0.01,,Quadriceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Walking Lunge (Dumbbell),2,normal,22,,0.01,,Quadriceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Kettlebell Swing,0,normal,16,12,,,Full Body
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Kettlebell Swing,1,normal,24,10,,,Full Body
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Triceps Pushdown,0,normal,17.5,10,,,Triceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Triceps Pushdown,1,normal,22.5,9,,,Triceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Triceps Pushdown,2,normal,27.5,7,,,Triceps
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Band Pullaparts,0,normal,,10,,,Shoulders
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Band Pullaparts,1,normal,,10,,,Shoulders
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Deadlift (Barbell),0,normal,60,10,,,Hamstrings
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Deadlift (Barbell),1,normal,80,7,,,Hamstrings
Afternoon workout 💪,"18 Jun 2025, 17:14","18 Jun 2025, 18:16",,Deadlift (Barbell),2,normal,80,7,,,Hamstrings
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Bench Press (Barbell),0,warmup,40,10,,,Chest
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Bench Press (Barbell),1,normal,60,10,,,Chest
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Bench Press (Barbell),2,normal,70,7,,,Chest
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Bench Press (Barbell),3,normal,70,8,,,Chest
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Incline Chest Press (Machine),0,normal,30,10,,,Chest
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Incline Chest Press (Machine),1,normal,30,9,,,Chest
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Incline Chest Press (Machine),2,normal,30,8,,,Chest
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Triceps Extension (Machine),0,normal,30,10,,,Triceps
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Triceps Extension (Machine),1,normal,40,10,,,Triceps
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Triceps Extension (Machine),2,normal,50,7,,,Triceps
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Warm Up,0,normal,,,,240,Cardio
Day 1 (Chest and triceps),"16 Jun 2025, 18:46","16 Jun 2025, 19:47",,Treadmill,0,normal,,,0.62,558,Cardio
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Warm Up,0,normal,,,,407,Cardio
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Shrug (Dumbbell),0,normal,20,12,,,Shoulders
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Shrug (Dumbbell),1,normal,20,10,,,Shoulders
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Shrug (Dumbbell),2,normal,30,10,,,Shoulders
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Seated Cable Row - V Grip (Cable),0,warmup,40,12,,,Upper Back
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Seated Cable Row - V Grip (Cable),1,normal,55,10,,,Upper Back
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Seated Cable Row - V Grip (Cable),2,normal,55,9,,,Upper Back
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Back Extension (Machine),0,normal,85,12,,,Lower Back
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Back Extension (Machine),1,normal,100,10,,,Lower Back
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Back Extension (Machine),2,normal,100,8,,,Lower Back
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Shoulder Press (Machine Plates),0,warmup,15,10,,,Shoulders
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Shoulder Press (Machine Plates),1,normal,30,8,,,Shoulders
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Shoulder Press (Machine Plates),2,normal,30,7,,,Shoulders
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Lateral Raise (Machine),0,warmup,20,10,,,Shoulders
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Lateral Raise (Machine),1,normal,30,7,,,Shoulders
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Treadmill,0,normal,,,0.66,600,Cardio
Morning workout ☀️,"14 Jun 2025, 11:29","14 Jun 2025, 12:26",,Cycling,0,normal,,,1,480,Cardio
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Seated Leg Curl (Machine),0,normal,40,10,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Seated Leg Curl (Machine),1,normal,40,10,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Seated Leg Curl (Machine),2,normal,55,8,,,Hamstrings
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Press Horizontal (Machine),0,normal,100,12,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Press Horizontal (Machine),1,normal,120,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Press Horizontal (Machine),2,normal,140,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Extension (Machine),0,normal,40,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Extension (Machine),1,normal,40,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Extension (Machine),2,normal,55,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Standing Calf Raise (Machine),0,normal,110,12,,,Calves
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Standing Calf Raise (Machine),1,normal,130,10,,,Calves
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Standing Calf Raise (Machine),2,normal,150,9,,,Calves
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Hip Adduction (Machine),0,normal,30,12,,,Adductors
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Hip Adduction (Machine),1,normal,45,9,,,Adductors
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Hip Adduction (Machine),2,normal,45,8,,,Adductors
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Hip Abduction (Machine),0,normal,45,12,,,Abductors
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Hip Abduction (Machine),1,normal,60,10,,,Abductors
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Hip Abduction (Machine),2,normal,75,7,,,Abductors
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Press (Machine),0,warmup,118,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Press (Machine),1,normal,168,10,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Press (Machine),2,normal,188,9,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Leg Press (Machine),3,normal,218,8,,,Quadriceps
Day 3  (Legs Adductors Calves Hams),"13 Jun 2025, 18:15","13 Jun 2025, 19:18",,Stretching,0,normal,,,,150,Other
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Seated Incline Curl (Dumbbell),0,normal,20,8,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Seated Incline Curl (Dumbbell),1,normal,20,6,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Bicep Curl (Machine),0,normal,30,12,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Bicep Curl (Machine),1,normal,40,10,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Bicep Curl (Machine),2,normal,50,8,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Hammer Curl (Dumbbell),0,normal,20,12,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Hammer Curl (Dumbbell),1,normal,20,10,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Hammer Curl (Dumbbell),2,normal,30,6,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Crunch (Machine),0,normal,40,10,,,Abdominals
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Crunch (Machine),1,normal,50,8,,,Abdominals
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Crunch (Machine),2,normal,65,6,,,Abdominals
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Ab Wheel,0,normal,,9,,,Abdominals
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Ab Wheel,1,normal,,7,,,Abdominals
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Ab Wheel,2,normal,,6,,,Abdominals
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Bicep Curl (Barbell),0,normal,20,10,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Bicep Curl (Barbell),1,normal,30,8,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Bicep Curl (Barbell),2,normal,30,7,,,Biceps
Day 4 (biceps and abdomen ),"12 Jun 2025, 17:45","12 Jun 2025, 18:49",,Cycling,0,normal,,,1,480,Cardio
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Warm Up,0,normal,,,,242,Cardio
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Bench Press (Barbell),0,warmup,40,12,,,Chest
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Bench Press (Barbell),1,normal,60,7,,,Chest
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Bench Press (Barbell),2,normal,60,8,,,Chest
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Bench Press (Barbell),3,normal,60,8,,,Chest
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Triceps Extension (Machine),0,normal,30,10,,,Triceps
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Triceps Extension (Machine),1,normal,40,9,,,Triceps
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Triceps Extension (Machine),2,normal,50,8,,,Triceps
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Incline Bench Press (Dumbbell),0,warmup,20,12,,,Chest
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Incline Bench Press (Dumbbell),1,normal,30,10,,,Chest
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Incline Bench Press (Dumbbell),2,normal,40,8,,,Chest
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Triceps Pushdown,0,warmup,15,12,,,Triceps
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Triceps Pushdown,1,normal,20,10,,,Triceps
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Triceps Pushdown,2,normal,25,6,,,Triceps
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Triceps Extension (Dumbbell),0,normal,20,10,,,Triceps
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Triceps Extension (Dumbbell),1,normal,20,8,,,Triceps
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Butterfly (Pec Deck),0,warmup,25,10,,,Chest
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Butterfly (Pec Deck),1,normal,40,7,,,Chest
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Farmers Walk,0,normal,48,,0.02,,Full Body
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Farmers Walk,1,normal,64,,0.01,,Full Body
Afternoon workout 💪,"11 Jun 2025, 17:50","11 Jun 2025, 18:48",,Stretching,0,normal,,,,104,Other
Afternoon workout 💪,"7 Jun 2025, 17:29","7 Jun 2025, 18:30",,Warm Up,0,normal,,,,315,Cardio
Afternoon workout 💪,"7 Jun 2025, 17:29","7 Jun 2025, 18:30",,Butterfly (Pec Deck),0,normal,25,12,,,Chest
Afternoon workout 💪,"7 Jun 2025, 17:29","7 Jun 2025, 18:30",,Butterfly (Pec Deck),1,normal,40,9,,,Chest
Afternoon workout 💪,"7 Jun 2025, 17:29","7 Jun 2025, 18:30",,Butterfly (Pec Deck),2,normal,55,5,,,Chest
Afternoon workout 💪,"7 Jun 2025, 17:29","7 Jun 2025, 18:30",,Push Up,0,normal,,15,,,Chest
Afternoon workout 💪,"7 Jun 2025, 17:29","7 Jun 2025, 18:30",,Push Up,1,normal,,12,,,Chest
Afternoon workout 💪,"7 Jun 2025, 17:29","7 Jun 2025, 18:30",,Triceps Extension (Machine),0,normal,30,12,,,Triceps
Afternoon workout 💪,"7 Jun 2025, 17:29","7 Jun 2025, 18:30",,Triceps Extension (Machine),1,normal,40,10,,,Triceps
Afternoon workout 💪,"7 Jun 2025, 17:29","7 Jun 2025, 18:30",,Triceps Extension (Machine),2,normal,50,8,,,Triceps
